companhia;opex;remuneracaoEmAcoes;despesasAdministrativas;exercicioOpcoes;compraTitulos;jurosAPagar;valorGastoExercicioOpcoes;amortizacao;rendaOperacoesContinuadas;lucroBruto;receitas;ativos;passivos;depreciacao;ganhosPorAcao;ebtida;temDivida
1309108.0;625844000.0;;;33000.0;18562000.0;;33000.0;;;;;3857946000.0;2762265000.0;35285000.0;2.63;;1.0
1309132.0;8811192.0;;;;;;;;;;;145557085.0;20685249.0;;;;0.0
1309136.0;49015844.0;;;;;;;;;;;1067940895.0;43797797.0;;;;0.0
1309141.0;313798.0;;130585.0;;;;;;-167631.0;;146167.0;2888.0;;;;;0.0
1309402.0;;;;;;;766000.0;;;;2965589000.0;1929328000.0;970419000.0;;0.19;;1.0
1309442.0;;;;;;;;;-6532265.0;-325427.0;;8345533.0;10992841.0;599930.0;;;0.0
1310067.0;;;;;;;;77000000.0;;;;11337000000.0;13293000000.0;415000000.0;-10.59;;1.0
1310114.0;110527000.0;;46299000.0;;136378000.0;948000.0;5761000.0;;;80834000.0;252203000.0;319605000.0;169511000.0;;-0.47;;1.0
1310383.0;;0.0;4313000.0;;;;;;;;19245000.0;103849000.0;69870000.0;3900000.0;;;1.0
1310630.0;25606.0;;25606.0;;;55822.0;;;;0.0;0.0;13941.0;215922.0;;;;0.0
1311230.0;151959000.0;0.0;;746000.0;51009000.0;3495000.0;;;;15121000.0;;182423000.0;228898000.0;;;;1.0
1311241.0;46744000.0;;12287000.0;1160000.0;35332000.0;;;3653000.0;;26018000.0;;69677000.0;13578000.0;7314000.0;;;0.0
1311370.0;;;;;;;;;;;2404767000.0;4486766000.0;3119460000.0;;7.87;;0.0
1311538.0;;0.0;7385851.0;374980.0;;;374980.0;;;28553570.0;;50274413.0;26521676.0;280702.0;;;0.0
1311596.0;52858000.0;;10871000.0;;;;162000.0;;;;;65469000.0;22698000.0;;;;0.0
1311828.0;;;;;10687851.0;;;;;;;97467306.0;84823147.0;215471.0;;;0.0
1312073.0;718992000.0;;206187000.0;13269000.0;;;;43883000.0;;825983000.0;2000457000.0;2473062000.0;1538621000.0;58669000.0;0.69;;0.0
1312910.0;7300376.0;;2345789.0;;;;;;;;-4627447.0;5885335.0;581126.0;4927106.0;;;0.0
1313024.0;;;29066000.0;;;20912000.0;;;;;60720000.0;295408000.0;1090136000.0;;;;1.0
1313275.0;95160000.0;;19862000.0;129000.0;;;129000.0;2731000.0;;88229000.0;134706000.0;127668000.0;49533000.0;;;;0.0
1313536.0;123203426.0;;7268256.0;;;;;;;;138533476.0;393058353.0;340199985.0;;;;1.0
1313938.0;;;133052.0;;;20095.0;;;;0.0;0.0;564861.0;506671.0;;;;0.0
1314052.0;7108714.0;;4836978.0;;;;;;;;;15469913.0;2660910.0;;-0.65;;1.0
1314152.0;;;705000.0;;;;;;;;93230000.0;1322692000.0;537769000.0;32272000.0;;;1.0
1314196.0;373539.0;;98539.0;;;;;;;42438.0;;7840.0;18333.0;;;;0.0
1314223.0;57177697.0;0.0;16528568.0;1299427.0;;;1299427.0;1998726.0;;30215880.0;;114742002.0;70245687.0;6268537.0;;;1.0
1314475.0;;;10379000.0;3771000.0;;;3771000.0;;;;;33076000.0;14110000.0;2211000.0;;;0.0
1314772.0;;;46132000.0;47000.0;;;47000.0;;;61950000.0;205804000.0;114627000.0;95661000.0;4142000.0;-0.47;;1.0
1315061.0;5999000.0;;160000.0;;;;;;;;;49016000.0;28389000.0;;;;1.0
1315255.0;365548000.0;0.0;;869000.0;;;869000.0;37277000.0;;;;596454000.0;485968000.0;20700000.0;0.55;;1.0
1315257.0;;;;0.0;;;;;-71900000.0;;;1125400000.0;1137800000.0;;-3.51;;1.0
1315399.0;;;;2697000.0;42567000.0;;2697000.0;;;;;885124000.0;772917000.0;;1.56;;0.0
1316175.0;38428000.0;;7568000.0;299000.0;;;;;;;3185000.0;48125000.0;8468000.0;285000.0;;;0.0
1316360.0;1876492000.0;;;0.0;;;;443132000.0;;;;5601081000.0;;85000000.0;3.51;;1.0
1316517.0;32371641.0;;28255267.0;0.0;;;;;;28419218.0;;371469024.0;132543456.0;;0.31;;0.0
1316644.0;8293000.0;;2403000.0;0.0;;;;;;6994000.0;;7348000.0;;;;;0.0
1316645.0;23307000.0;0.0;;31000.0;;;;;;12500000.0;;21085000.0;22891000.0;;;;0.0
1316835.0;;0.0;;6718000.0;;33712000.0;6718000.0;75747000.0;-22969000.0;901458000.0;;2882038000.0;2732843000.0;46300000.0;-0.22;;0.0
1316898.0;151422000.0;0.0;36872000.0;1793000.0;;;;136000.0;;;;69616000.0;64625000.0;;0.6;;0.0
1316944.0;;;;;;;;;;;;85707000000.0;80811000000.0;;;;0.0
1317630.0;;;144919000.0;;;52577000.0;;28932000.0;;;;7582122000.0;;;1.57;;1.0
1317839.0;;;;;;;;;;;;0.0;103129.0;;;;0.0
1317945.0;;;15707000.0;;;;;;;57146000.0;;66274000.0;25120000.0;;;;0.0
1318008.0;;0.0;;;33219000.0;;;;;268624000.0;;414695000.0;117738000.0;27351000.0;1.05;;0.0
1318084.0;551200000.0;;;400000.0;;;400000.0;;;637900000.0;;1077300000.0;583300000.0;;2.23;;0.0
1318268.0;33588.0;;33588.0;;;;;;;;;501.0;266251.0;;;;0.0
1318482.0;;;;;;;-77250.0;;;-370402.0;;1129526.0;;3467.0;;;0.0
1318484.0;;;;70000.0;;;70000.0;;;;;314508000.0;102274000.0;;1.04;;0.0
1318568.0;;;;1839000.0;;73000.0;1835000.0;;;;826999000.0;1574065000.0;1436645000.0;45551000.0;-1.59;;1.0
1318605.0;1640132000.0;;;;;;69001000.0;;;923503000.0;4046025000.0;8092460000.0;6961471000.0;;;;0.0
1318641.0;13499255.0;0.0;6355962.0;;;;;;-13044917.0;;;20880604.0;5842752.0;140135.0;;;0.0
1318742.0;983294000.0;;;;;;;;;;4345048000.0;12240344000.0;8496985000.0;;;;0.0
1319161.0;;;;;;58000000.0;;1473000000.0;;;2966000000.0;5671000000.0;5432000000.0;54000000.0;;;1.0
1319229.0;;;3573000.0;;;141000.0;;;;88477000.0;152510000.0;656687000.0;272716000.0;;;;0.0
1319643.0;;;10136.0;;;;;;;;;245853.0;;;;;0.0
1319947.0;;;;7504000.0;;;;;;;;1369109000.0;;;1.55;;0.0
1320414.0;;;92052000.0;;;9401000.0;1649000.0;;;;;4426666000.0;3279928000.0;96100000.0;1.0;;0.0
1320461.0;;0.0;;;;;;;;587113000.0;0.0;2304292000.0;1689493000.0;100535000.0;6.5;;0.0
1320695.0;404567000.0;;161649000.0;;;6241000.0;;;;644303000.0;;3702796000.0;1847937000.0;61469000.0;2.67;;0.0
1320760.0;;;;;;;;;;8368000.0;29487000.0;13027000.0;13627000.0;362000.0;-0.14;;1.0
1320854.0;;;;4925000.0;;;4925000.0;;;82661000.0;772854000.0;406904000.0;171793000.0;8858000.0;2.59;;0.0
1320947.0;152020000.0;;;;;6176000.0;1990000.0;;;227994000.0;;1212692000.0;904115000.0;;1.05;;0.0
1321070.0;;;;;46984907.0;;;;;;;213563351.0;182475074.0;225787.0;0.27;;0.0
1321228.0;1996307.0;;;;;;;;;;54248.0;3553586.0;2119299.0;;;;0.0
1321646.0;210425000.0;0.0;;1026000.0;;8004000.0;1026000.0;;;228656000.0;;1092700000.0;699708000.0;50500000.0;-0.34;;1.0
1321732.0;119879000.0;0.0;;617000.0;;;;;;124058000.0;;263848000.0;31326000.0;;0.09;;0.0
1321828.0;680331.0;;;;;21741.0;;;;;;157035.0;91355.0;;;;0.0
1321834.0;;0.0;4029515.0;;4025104.0;;;;;1164258.0;2115050.0;8271909.0;1668731.0;63289.0;;;0.0
1322505.0;19767000.0;0.0;6402000.0;;;;;;;;;41424000.0;1867000.0;197000.0;;;0.0
1322554.0;64988000.0;;14502000.0;938000.0;;;938000.0;;;44572000.0;;86884000.0;76448000.0;;;;1.0
1322952.0;749944.0;;749944.0;;;;-66667.0;25483.0;;;2342.0;5215994.0;15239.0;893.0;;;0.0
1323468.0;482946000.0;;;;;12524000.0;;26528000.0;;597669000.0;;2663675000.0;1969691000.0;;;;0.0
1323648.0;;;;86000.0;243270000.0;;;;;;;1180557000.0;1076070000.0;;-0.11;;1.0
1323885.0;119595000.0;0.0;;2703000.0;;;;2774000.0;;92875000.0;129755000.0;273092000.0;86407000.0;4975000.0;;;0.0
1324189.0;;;;210000.0;;;210000.0;;;30497000.0;;251379000.0;;;1.39;;0.0
1324272.0;;;30242000.0;250000.0;;;;;30166000.0;;373433000.0;198597000.0;100695000.0;;0.88;;0.0
1324404.0;;;;8400000.0;;60000000.0;8400000.0;;;1547100000.0;;12738900000.0;;;2.97;;0.0
1324410.0;;;;;255431000.0;;;1497000.0;;;;2368525000.0;2146886000.0;2747000.0;1.07;;0.0
1324424.0;;0.008;573913000.0;;;;;247384000.0;;;;15503812000.0;;336680000.0;5.87;;0.0
1324736.0;;;1674543.0;;;;;;-1682740.0;;;16387332.0;5982021.0;;;;0.0
1324772.0;93090000.0;;13453000.0;;;;434000.0;;;43616000.0;68607000.0;138706000.0;58802000.0;1300000.0;;;1.0
1324948.0;;0.0;;4583000.0;;;-5909000.0;129594000.0;;218778000.0;597472000.0;1098510000.0;477563000.0;16807000.0;2.75;;0.0
1325281.0;;;;896000.0;;;896000.0;;;;;3222110000.0;;136900000.0;1.11;;1.0
1325618.0;14240164.0;0.0;7769881.0;;7602204.0;;597508.0;;;25753313.0;31593720.0;35244207.0;3311182.0;187936.0;0.68;;0.0
1325670.0;;;;;4209000.0;;;212000.0;9289000.0;;;1036107000.0;916471000.0;;0.76;;0.0
1325676.0;11487773.0;;;;;;;;;;;137909370.0;5616838.0;;;;0.0
1325702.0;177798000.0;0.0;;;;6831000.0;3436000.0;;;134864000.0;633712000.0;477881000.0;540211000.0;26130000.0;-2.47;;0.0
1325703.0;2256000.0;;220000.0;;;;;;;;;3762000.0;1911000.0;;;;0.0
1325740.0;;;;;;;;;-2091000.0;606000.0;;72788000.0;40372000.0;11109000.0;-0.08;;1.0
1325814.0;;;;;;;;;;;;137381000000.0;131756000000.0;;;;0.0
1325878.0;;;;;;;;;;;;44435654000.0;42593902000.0;;;;0.0
1325879.0;31450000.0;;14217000.0;;7501000.0;;241000.0;;;;19024000.0;40542000.0;;9567000.0;;;1.0
1325955.0;;;;;;1789000.0;;;;;0.0;2176138000.0;1511978000.0;103358000.0;0.76;;1.0
1325964.0;4845681.0;;2020582.0;;;;;;;;;5110025.0;102957.0;160068.0;;;0.0
1326141.0;;;;;;;;;;;2405161000.0;3398046000.0;2695146000.0;;;;0.0
1326160.0;;;;;6214000000.0;430000000.0;;;2796000000.0;;;121156000000.0;;;4.05;;1.0
1326190.0;14043460.0;0.0;6222185.0;1000000.0;;;973132.0;;;;;19862397.0;3213280.0;141604.0;;;0.0
1326200.0;;;;;;;;;;;153959000.0;1724074000.0;618108000.0;;-2.96;;0.0
1326205.0;;;;;;;;5313.0;;;6366550.0;18859182.0;4911111.0;;-0.17;;0.0
1326321.0;1073241.0;;;;;;;;;;607414.0;12976398.0;;;;;0.0
1326380.0;;;;;;;;;;2918300000.0;;4334900000.0;2253900000.0;144900000.0;3.8;;0.0
1326428.0;;;296887000.0;;;63957000.0;;;;;2883334000.0;9976946000.0;;;-13.87;;0.0
1326583.0;;0.0;91580000.0;21939000.0;;5119000.0;;;;;;1165967000.0;;27200000.0;1.75;;0.0
1326706.0;1523000.0;0.0;747000.0;;;;;;;98000.0;147000.0;1983000.0;;9000.0;;;0.0
1326732.0;46100000.0;;11960000.0;;190184000.0;;;2393000.0;;;;206910000.0;44478000.0;519000.0;-0.45;;0.0
1326771.0;;;;;;;;;;;;118796781000.0;113615725000.0;;;;0.0
1326801.0;;;1295000000.0;0.0;;;;347000000.0;;;17928000000.0;49407000000.0;5189000000.0;1220000000.0;1.31;;0.0
1327068.0;19117491.0;;;;;;;;;;-1269295429.0;3177728808.0;55659055.0;;;;0.0
1327318.0;;0.0;83494000.0;6328000.0;;;;4473000.0;;;;302374000.0;69682000.0;;;;0.0
1327467.0;;0.0;7668475.0;;;123867.0;129751.0;;;;;25635184.0;19104271.0;;;;1.0
1327567.0;810089000.0;;101565000.0;;952006000.0;;;10287000.0;;676553000.0;928052000.0;1965178000.0;;20300000.0;;;1.0
1327688.0;59597000.0;;12561000.0;;;;66000.0;;;46910000.0;88775000.0;76536000.0;33646000.0;;;;0.0
1327811.0;1427005000.0;;148578000.0;;1818333000.0;;;;;;1162346000.0;2730094000.0;1593937000.0;71000000.0;;;0.0
1327978.0;;;10720000.0;;;;;;124255000.0;;225200000.0;1967208000.0;1241257000.0;;;;1.0
1328015.0;102725000.0;;18725000.0;1999000.0;;;2081000.0;;;81063000.0;;120757000.0;72144000.0;3000000.0;;;0.0
1328143.0;59353000.0;;23458000.0;746000.0;;;761000.0;;;;1916000.0;128743000.0;12556000.0;;-2.86;;0.0
1328237.0;26267258.0;;;;;;;;;;;2011221197.0;23998185.0;;-5.05;;0.0
1328571.0;331079000.0;;;;;;;650000.0;;;362640000.0;642989000.0;;54300000.0;-0.57;;1.0
1328581.0;;;49425000.0;;;3389000.0;;;;;;1248606000.0;;;1.33;;0.0
1328655.0;;;;1000000.0;;3000000.0;;;;215000000.0;;588000000.0;896000000.0;16000000.0;;;1.0
1328792.0;;;;;;;;;;5493746.0;;12131831.0;;747553.0;0.05;;0.0
1329606.0;2421508.0;;2336058.0;;;;;;;668896.0;2355012.0;3248878.0;4498721.0;42122.0;-0.04;;0.0
1329842.0;;;;;990129000.0;;;;;;;123248392000.0;116528910000.0;3673000.0;7.83;;0.0
1330399.0;;;;;8099894000.0;;;;;;;96336283000.0;91834682000.0;;8.04;;0.0
1330421.0;145910000.0;;30398000.0;3027000.0;50682000.0;;849000.0;1711000.0;-25339000.0;122899000.0;;328282000.0;143748000.0;;;;0.0
1330622.0;;;32619000.0;;;;;;;;188220000.0;1054865000.0;525202000.0;;;;1.0
1331451.0;;;;;;;;;;;;70676000000.0;66024000000.0;;;;0.0
1331463.0;;;;;;;;;;;;58108801000.0;55085888000.0;;;;0.0
1331465.0;;;;;;;;;;;;142253000000.0;135237000000.0;;;;0.0
1331520.0;;0.016;;389000.0;1206580000.0;;389000.0;;;;;9289122000.0;8089365000.0;;2.02;;1.0
1331745.0;;;51154000.0;;;;;;;4194000.0;;4434076000.0;3769064000.0;;2.68;;1.0
1331754.0;;;;;;;;;;;;50620137000.0;48234340000.0;;;;0.0
1331757.0;;;;;;;;;;;;42083294000.0;39883982000.0;2176000.0;;;0.0
1331875.0;;;;26000000.0;3192000000.0;;26000000.0;;;;9132000000.0;13931000000.0;6999000000.0;120000000.0;;;1.0
1332349.0;;;370579000.0;;;12940000.0;;;;;4960608000.0;10048564000.0;7589837000.0;;;;1.0
1332551.0;119713000.0;;48080000.0;;208088000.0;;;;;;101999000.0;2760432000.0;1933672000.0;;-0.43;;1.0
1333170.0;146100000.0;0.0;35124000.0;;;;6916000.0;1554000.0;;131471000.0;;306874000.0;113135000.0;10400000.0;;;0.0
1333274.0;;;;;;;0.0;;;;1033204000.0;1182817000.0;799841000.0;;1.17;;1.0
1333493.0;;0.0;30858000.0;1572000.0;;;662000.0;;;;189541000.0;113319000.0;;4148000.0;-0.26;;0.0
1333822.0;9208000.0;;;;;;;581000.0;;-4090000.0;;38520000.0;9154000.0;4752000.0;;;1.0
1334036.0;;;;;;;;9524000.0;;510805000.0;;608020000.0;186391000.0;16300000.0;-1.3;;0.0
1334478.0;;0.0;26016000.0;833000.0;;;833000.0;2729000.0;;;;163868000.0;57308000.0;3500000.0;0.94;;0.0
